release_group_mbid,artist_mbid,n_releases,album_type,genre_name,genre_votes,dz_artist_id,dz_name,sc_artist_id
a1084754-8bb5-3ebc-bbd2-6a27d48e798a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,50,Studio,alternative rock,13,892,Coldplay,555560
e9585ed4-d148-3711-bbee-55a97b58325a,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,20,Studio,hip hop,19,13,Eminem,57633
b3d4aef6-749f-40c1-b8f0-e763bde8cfdc,650e7db6-b795-4eb5-a702-5ea2fc46c848,20,Studio,country pop,2,75491,Lady Gaga,522177
b3d4aef6-749f-40c1-b8f0-e763bde8cfdc,650e7db6-b795-4eb5-a702-5ea2fc46c848,20,Studio,dance-pop,2,75491,Lady Gaga,522177
e05f9927-e24b-41c5-928d-d0e008a12444,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,33,Studio,pop,8,384236,Ed Sheeran,860349
aafdf79f-6955-4d93-a989-76627d8adbfb,785c0e9c-89f6-4bf4-8296-443a46632d62,5,Studio,hip hop,1,390,Booba,522394
a85b8aff-fcbc-4431-95ba-d8c20bbfb77e,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,23,Studio,alternative r&b,6,4050205,The Weeknd,856411
ec441a18-25dd-37bc-ba53-516981007653,2f548675-008d-4332-876c-108b0c7ab9c5,3,Live,rock,1,3469,Sia,567274
93747376-b698-4610-a023-d256de075460,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,46,Studio,contemporary r&b,1,8706544,Dua Lipa,5250517
3344452a-3da9-4b4f-8954-ae23a86c2ecf,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,43,Studio,electronic,3,4050205,The Weeknd,856411
a85b8aff-fcbc-4431-95ba-d8c20bbfb77e,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,23,Studio,hip hop,2,4050205,The Weeknd,856411
e05f9927-e24b-41c5-928d-d0e008a12444,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,33,Studio,soul,1,384236,Ed Sheeran,860349
431ff222-544a-491f-b7d9-014fe1bd0976,650e7db6-b795-4eb5-a702-5ea2fc46c848,1,Live,,NA,75491,Lady Gaga,522177
803cd8b6-abc6-4e18-b457-4b51f5ec7453,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,2,Studio,gangsta rap,1,9930130,Djadja & Dinaz,3864820
5628bc44-c89b-4af6-9b76-f266d09be63c,2f548675-008d-4332-876c-108b0c7ab9c5,14,Studio,electropop,1,3469,Sia,567274
15e8b397-03f3-4e96-858d-d38b1db98ec0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,6,Live,,NA,8706544,Dua Lipa,5250517
bee7bc44-a0c4-4b8f-ad0f-f64244047827,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,1,Studio,,NA,455796,Leto,5468234
72a3c6d2-f2f7-4a3b-ac13-4870bdf34edc,dae7d996-38fe-4578-bf75-1e2510f522bb,1,Studio,trap,1,8873540,Gazo,5496198
9b617b18-1788-449c-a46f-88415ef0a91d,8e6c44df-06fc-4852-83d0-ef0efed6630a,1,Studio,,NA,1191615,Jul,2265158
a4d36273-a58a-3f29-9092-91d211c7bec1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,3,Studio,hardcore hip hop,1,13011,Soprano,627188
042160ca-6094-42b4-8399-9e0141fa9515,012151a8-0f9a-44c9-997f-ebd68b5389f9,15,Studio,indie pop,1,416239,Imagine Dragons,1188385
815b31d8-b972-48a7-b74a-38c49a277676,650e7db6-b795-4eb5-a702-5ea2fc46c848,24,Studio,experimental electronic,1,75491,Lady Gaga,522177
b4f0a78c-ca71-4aaa-9d14-d29281a456d3,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,4,Live,contemporary r&b,1,4050205,The Weeknd,856411
c6b4fdab-d020-4da5-a5b7-bf8d3694ce1d,f4703541-0e73-411f-a5ff-dc8a0cb972ac,2,Studio,,NA,10725097,Yanns,5795763
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,french electro,1,75491,Lady Gaga,522177
5a8b9ff2-6686-362b-9bf5-c99bfcd7ee67,2f548675-008d-4332-876c-108b0c7ab9c5,4,Studio,pop,2,3469,Sia,567274
393bb42a-a98f-41f5-9886-3ca323712503,6cad3ce5-6380-4594-a8da-ae7d273b683d,4,Studio,pop rap,1,259467,Orelsan,789245
e9585ed4-d148-3711-bbee-55a97b58325a,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,20,Studio,hardcore hip hop,3,13,Eminem,57633
9fe516f5-8e2c-3664-9903-c852c2fffd6b,847e8a0c-cc20-4213-9e16-975515c2a926,15,Studio,pop rock,3,198,Céline Dion,60087
afe54039-a010-4a5a-89ce-4224ed7633cb,b2fbd053-4380-412c-95d2-35c6da8f1011,5,Studio,hip hop,1,4429712,GIMS,5263805
2caa6415-bf30-3870-bf7a-0b1db8b16d48,2f548675-008d-4332-876c-108b0c7ab9c5,10,Studio,downtempo,3,3469,Sia,567274
e45c32be-8e8b-48b5-8bbb-60f1a3115532,cc197bad-dc9c-440d-a5b5-d52ba2e14234,16,Studio,alternative rock,4,892,Coldplay,555560
e45c32be-8e8b-48b5-8bbb-60f1a3115532,cc197bad-dc9c-440d-a5b5-d52ba2e14234,16,Studio,art rock,1,892,Coldplay,555560
7c6de97d-bf6a-4793-82f5-f142baed33e6,73e5e69d-3554-40d8-8516-00cb38737a1c,21,Studio,dance-pop,2,564,Rihanna,520084
3799c461-b217-49a5-a14d-02385ea95b8a,9ff87295-bdfc-46fc-b605-456cc39d84ca,3,Studio,,NA,259729,Alonzo,627192
c24e5416-cd2e-4cff-851b-5faa78db98a2,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,55,Studio,pop rock,3,384236,Ed Sheeran,860349
1fd6e5d5-564c-4924-ae01-b4677c50d866,302bd7b9-d012-4360-897a-93b00c855680,33,Studio,dance,5,542,David Guetta,572836
f9971f2a-0a33-4cb7-82db-9eb6130c00de,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,1,Studio,,NA,74463,Timal,3964938
c9509bfd-848e-4ae3-98f2-f6fb63ec0f18,9ff87295-bdfc-46fc-b605-456cc39d84ca,3,Studio,hip hop,1,259729,Alonzo,627192
f739d868-7e9b-33e2-b384-d7e2c763f2e3,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
3c38307a-d3ec-4999-be43-f54179506f81,cc197bad-dc9c-440d-a5b5-d52ba2e14234,2,Live,,NA,892,Coldplay,555560
89f100c9-9d15-4d0b-9117-eafd68f0a5a3,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,1,Studio,,NA,12526056,Tayc,5125715
3344452a-3da9-4b4f-8954-ae23a86c2ecf,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,43,Studio,rock,1,4050205,The Weeknd,856411
715be5e7-3677-35c0-a39a-abf300ff9ba1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,10,Studio,hip hop,9,13,Eminem,57633
93747376-b698-4610-a023-d256de075460,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,46,Studio,r&b,1,8706544,Dua Lipa,5250517
632431b2-94bf-466f-8f3d-55d01fd0beef,b2fbd053-4380-412c-95d2-35c6da8f1011,5,Studio,pop rap,1,4429712,GIMS,5263805
71777ae4-7f52-4592-8255-2ae119a31f88,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,2,Studio,,NA,5175734,Vald,950572
a803a21b-d9dc-4f47-9ce7-fdbcf15da166,b2fbd053-4380-412c-95d2-35c6da8f1011,3,Studio,,NA,4429712,GIMS,5263805
acc73398-4cf6-3603-a329-b518cada9f7f,302bd7b9-d012-4360-897a-93b00c855680,6,Studio,electro,1,542,David Guetta,572836
4fa34ad6-3413-401e-94c9-a7e52d27f7c6,f4703541-0e73-411f-a5ff-dc8a0cb972ac,1,Studio,,NA,10725097,Yanns,5795763
30640177-14de-46f2-9bb4-cd60748735b5,ce155ad5-afc8-4398-bf38-c99f02cd0814,2,Studio,,NA,4842061,Naps,3690398
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,ambient,1,416239,Imagine Dragons,1188385
14f83b04-2b9e-4974-9169-476f26475be3,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,36,Studio,dance-pop,1,4050205,The Weeknd,856411
d6cfccc8-026d-4028-b567-4f762354ff91,ab2528d9-719f-4261-8098-21849222a0f2,8,Studio,latin pop,1,310260,Stromae,828329
3344452a-3da9-4b4f-8954-ae23a86c2ecf,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,43,Studio,electro,1,4050205,The Weeknd,856411
b441552e-08db-3c00-b04c-f518db8bc619,302bd7b9-d012-4360-897a-93b00c855680,13,Studio,electroclash,1,542,David Guetta,572836
d3bccafb-5b16-4c32-a025-88a5f702473e,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,1,Studio,,NA,292949,Dinos,1136202
61b7b6cd-86a6-4728-9478-b58c93bca8fd,cc197bad-dc9c-440d-a5b5-d52ba2e14234,18,Studio,alternative dance,1,892,Coldplay,555560
1fd02a81-aff7-4403-9eb4-d43c5e06639b,71ff695e-896a-4043-aea4-93eadde08d09,5,Studio,hip hop,2,9197980,Damso,4289606
2eb49f55-ad2a-43fa-a54f-90d0759d7f62,2f548675-008d-4332-876c-108b0c7ab9c5,17,Studio,indie pop,1,3469,Sia,567274
61a2e475-d83b-4564-ab2c-5d26c88eb1fe,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
e019a21d-d5c5-415d-80e3-4c44872644c6,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,3,Studio,trap,1,5542343,Ninho,4847604
eea14ce6-c6a2-4a9d-88b2-a07988823a73,9ff87295-bdfc-46fc-b605-456cc39d84ca,1,Studio,,NA,259729,Alonzo,627192
ceaa5c39-91c7-4c8a-886c-85b11fa8a1f6,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,30,Studio,nu disco,2,4050205,The Weeknd,856411
581ef83d-e8bc-471a-a128-4a6da4835f93,8e6c44df-06fc-4852-83d0-ef0efed6630a,2,Studio,,NA,1191615,Jul,2265158
d90d5240-d510-3d82-95ba-13c6624ea28c,847e8a0c-cc20-4213-9e16-975515c2a926,21,Studio,electronic,1,198,Céline Dion,60087
02a61c35-8a3b-4d9c-87a4-ecec6211b088,74def643-c770-470d-a0b5-21c0fa60069e,2,Studio,,NA,4448630,Maes,5278902
a5056c3b-730f-493b-b10e-52f678d72b85,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,15,Studio,hip hop,11,13,Eminem,57633
be725de4-4633-3c8a-9a03-f2c4392b6e0d,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,17,Studio,hardcore hip hop,4,13,Eminem,57633
958a973d-980d-48de-b049-01a2f7ff7705,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,1,Studio,,NA,13,Eminem,57633
a6053005-49d4-43b3-823c-bbee710efe93,785c0e9c-89f6-4bf4-8296-443a46632d62,2,Studio,,NA,390,Booba,522394
0ca279fc-0585-4126-b560-0401e61131b2,8e6c44df-06fc-4852-83d0-ef0efed6630a,2,Studio,,NA,1191615,Jul,2265158
78570bea-2a26-467c-a3db-c52723ceb394,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,35,Studio,alternative r&b,1,4050205,The Weeknd,856411
75f958c2-d112-4721-82cd-0701b2222929,55304866-1b79-4365-a6b1-961c95e9fc57,4,Studio,,NA,1479842,PLK,5096340
62985df1-a39d-35f0-bfc9-f1a581bc8877,847e8a0c-cc20-4213-9e16-975515c2a926,9,Studio,electronic,1,198,Céline Dion,60087
7e48f018-b774-32e6-a68b-b42db04535c0,73e5e69d-3554-40d8-8516-00cb38737a1c,41,Studio,electropop,1,564,Rihanna,520084
38cae64d-1b43-4350-9737-a932731277ae,8e6c44df-06fc-4852-83d0-ef0efed6630a,5,Studio,hip hop,1,1191615,Jul,2265158
27da3ef8-f3b0-47bf-898d-9bdf4af7fc04,cc197bad-dc9c-440d-a5b5-d52ba2e14234,17,Studio,pop rock,4,892,Coldplay,555560
2977667f-c2ea-3bfd-a40c-1eaa9b24c265,847e8a0c-cc20-4213-9e16-975515c2a926,6,Live,rock,1,198,Céline Dion,60087
815b31d8-b972-48a7-b74a-38c49a277676,650e7db6-b795-4eb5-a702-5ea2fc46c848,24,Studio,electro,1,75491,Lady Gaga,522177
042160ca-6094-42b4-8399-9e0141fa9515,012151a8-0f9a-44c9-997f-ebd68b5389f9,15,Studio,electronic,1,416239,Imagine Dragons,1188385
393bb42a-a98f-41f5-9886-3ca323712503,6cad3ce5-6380-4594-a8da-ae7d273b683d,4,Studio,conscious hip hop,1,259467,Orelsan,789245
5628bc44-c89b-4af6-9b76-f266d09be63c,2f548675-008d-4332-876c-108b0c7ab9c5,14,Studio,pop soul,1,3469,Sia,567274
e05f9927-e24b-41c5-928d-d0e008a12444,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,33,Studio,rock,1,384236,Ed Sheeran,860349
5e6b55bd-5589-40ad-9eae-a9b321901439,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4,Studio,dance-pop,1,4803754,Dadju,4884911
768a1cf4-84ae-4df5-ab4a-78cc9bfa30c8,012151a8-0f9a-44c9-997f-ebd68b5389f9,4,Live,rock,1,416239,Imagine Dragons,1188385
bc8193db-6f79-4306-ace6-243c6e0ef900,73e5e69d-3554-40d8-8516-00cb38737a1c,1,Live,,NA,564,Rihanna,520084
2068661d-b968-402f-adc9-bc42dda441a9,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,18,Studio,pop soul,1,384236,Ed Sheeran,860349
fea99782-2583-4610-916b-65a35a53ef10,6a2244c9-3122-454e-b83d-b23e2968884e,2,Studio,uk drill,1,171998,Hamza,841407
0b890d94-75ab-40a2-a64e-47f12f79665c,650e7db6-b795-4eb5-a702-5ea2fc46c848,17,Studio,jazz,5,75491,Lady Gaga,522177
7fa7f7a7-b065-4d20-aa80-360b677499db,e52815f0-0db9-49b2-acb7-1af6b2dfa936,6,Studio,pop rap,1,13011,Soprano,627188
ae4cb316-65dd-3115-92ac-22a34af33bfe,785c0e9c-89f6-4bf4-8296-443a46632d62,1,Studio,hip hop,1,390,Booba,522394
9603f5f5-3c7a-4414-a7b8-de673a326fb4,d721866d-5640-44ee-87f7-23dd062abd8a,3,Studio,hip hop,2,1412564,Nekfeu,900257
e05f9927-e24b-41c5-928d-d0e008a12444,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,33,Studio,singer-songwriter,3,384236,Ed Sheeran,860349
852e109b-d04d-4bc2-a4b0-f0d1817480ec,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,22,Studio,folk pop,1,384236,Ed Sheeran,860349
118dc74a-2aad-37ad-85ff-a4196512994a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
e9fdf75b-1e62-49f4-a427-b08f4e25eea3,8e6c44df-06fc-4852-83d0-ef0efed6630a,2,Studio,,NA,1191615,Jul,2265158
78570bea-2a26-467c-a3db-c52723ceb394,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,35,Studio,future garage,1,4050205,The Weeknd,856411
042160ca-6094-42b4-8399-9e0141fa9515,012151a8-0f9a-44c9-997f-ebd68b5389f9,15,Studio,rock,3,416239,Imagine Dragons,1188385
e05f9927-e24b-41c5-928d-d0e008a12444,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,33,Studio,folk pop,4,384236,Ed Sheeran,860349
b7590c4d-5b80-4690-94fb-123d331391ef,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,1,Live,,NA,4050205,The Weeknd,856411
c169f440-90bf-4a0b-aa6a-c83072bd7eed,cc197bad-dc9c-440d-a5b5-d52ba2e14234,11,Studio,synth-pop,1,892,Coldplay,555560
f8f0e97f-e849-42b7-ac96-1bda156dd8c4,f4703541-0e73-411f-a5ff-dc8a0cb972ac,1,Studio,,NA,10725097,Yanns,5795763
bb746be9-1918-4ef7-b1e5-8d2a7cf7c7d1,73e5e69d-3554-40d8-8516-00cb38737a1c,2,Live,contemporary r&b,1,564,Rihanna,520084
caef5f01-8568-4573-8458-c9e99ff7c734,012151a8-0f9a-44c9-997f-ebd68b5389f9,44,Studio,pop rock,3,416239,Imagine Dragons,1188385
9aae3f3d-028a-3e57-9a75-6df96c5d9b4f,2f548675-008d-4332-876c-108b0c7ab9c5,14,Studio,pop,3,3469,Sia,567274
7c5ac118-b7c5-4d4b-8443-cacb4f55d74a,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,1,Studio,,NA,4803754,Dadju,4884911
821973d7-d774-4cc5-b2e5-660ab3d8b2b9,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,6,Live,,NA,8706544,Dua Lipa,5250517
e05f9927-e24b-41c5-928d-d0e008a12444,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,33,Studio,indie pop,2,384236,Ed Sheeran,860349
8f06d820-3179-45cd-928c-d4c453ff4fd6,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,1,Studio,,NA,455796,Leto,5468234
d6084692-1c53-3fee-a288-ab2c2c83f41f,847e8a0c-cc20-4213-9e16-975515c2a926,7,Studio,pop rock,2,198,Céline Dion,60087
5df18883-77e3-3047-b8ba-88d17b137744,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
c9435187-07e2-4068-aeff-7fe3cd0861ba,530a9937-4229-4d7e-8457-4853d7d5dd7a,1,Studio,,NA,10189104,Soolking,6403312
0ca7b14a-18d4-47bd-86a7-04976f1f685a,73e5e69d-3554-40d8-8516-00cb38737a1c,1,Live,r&b,1,564,Rihanna,520084
afe54039-a010-4a5a-89ce-4224ed7633cb,b2fbd053-4380-412c-95d2-35c6da8f1011,5,Studio,pop,2,4429712,GIMS,5263805
78570bea-2a26-467c-a3db-c52723ceb394,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,35,Studio,jazz,1,4050205,The Weeknd,856411
4939e393-ce2c-442c-95a4-ae6b636d9692,da04991d-8e8a-43be-9892-1e6342a77410,5,Studio,cloud rap,1,1519461,PNL,1936284
95ddff39-b4f7-4b8b-8163-6d2fa7005fbc,650e7db6-b795-4eb5-a702-5ea2fc46c848,1,Live,,NA,75491,Lady Gaga,522177
f06729d3-0615-4ea8-b80d-4e347eba008a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,rock,1,892,Coldplay,555560
ce87cfa3-42cc-411b-b8bc-2d92aaa73c81,ab2528d9-719f-4261-8098-21849222a0f2,7,Studio,electro house,2,310260,Stromae,828329
2977667f-c2ea-3bfd-a40c-1eaa9b24c265,847e8a0c-cc20-4213-9e16-975515c2a926,6,Live,pop,1,198,Céline Dion,60087
72a3c6d2-f2f7-4a3b-ac13-4870bdf34edc,2bd0c272-dd22-4395-8381-18fa2fa59f1e,1,Studio,trap,1,13918545,Tiakola,5061175
27da3ef8-f3b0-47bf-898d-9bdf4af7fc04,cc197bad-dc9c-440d-a5b5-d52ba2e14234,17,Studio,piano rock,2,892,Coldplay,555560
9e09bd58-dc39-44be-ad86-1d2c5af7c242,f4703541-0e73-411f-a5ff-dc8a0cb972ac,1,Studio,,NA,10725097,Yanns,5795763
7e48f018-b774-32e6-a68b-b42db04535c0,73e5e69d-3554-40d8-8516-00cb38737a1c,41,Studio,electronic,2,564,Rihanna,520084
8341c952-694d-4866-870e-df48c9e10f17,012151a8-0f9a-44c9-997f-ebd68b5389f9,19,Studio,rock,2,416239,Imagine Dragons,1188385
4470c8d4-f41b-445d-b8d3-b53857b88dea,cf580d82-3f3e-4b86-8874-7e0fbe794f01,8,Studio,pop,3,8909272,Aya Nakamura,4843823
815b31d8-b972-48a7-b74a-38c49a277676,650e7db6-b795-4eb5-a702-5ea2fc46c848,24,Studio,dubstep,1,75491,Lady Gaga,522177
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,electronic,2,416239,Imagine Dragons,1188385
3e472e7e-a706-478a-a8dd-25dbec5186d3,785c0e9c-89f6-4bf4-8296-443a46632d62,2,Studio,,NA,390,Booba,522394
7c89982d-e6a6-3811-828d-5462a69f0ddf,847e8a0c-cc20-4213-9e16-975515c2a926,20,Studio,easy listening,3,198,Céline Dion,60087
72a3c6d2-f2f7-4a3b-ac13-4870bdf34edc,2bd0c272-dd22-4395-8381-18fa2fa59f1e,1,Studio,pop rap,1,13918545,Tiakola,5061175
9ce73eb5-8929-4934-9cb9-6d386c92762e,012151a8-0f9a-44c9-997f-ebd68b5389f9,13,Studio,blues,1,416239,Imagine Dragons,1188385
974d3660-cf9b-3e12-abeb-6ce977d652b0,847e8a0c-cc20-4213-9e16-975515c2a926,14,Studio,electronic,1,198,Céline Dion,60087
05ce100c-eddf-4967-8d7e-33fc0883fe39,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,34,Studio,pop,3,384236,Ed Sheeran,860349
f242ad7b-70c6-41b1-bfef-a0abd0e69104,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,3,Studio,hip hop,1,9930130,Djadja & Dinaz,3864820
de9470f4-f4a3-4ddf-967b-ac77c886ad49,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,15,Studio,witch house,1,4050205,The Weeknd,856411
1fd6e5d5-564c-4924-ae01-b4677c50d866,302bd7b9-d012-4360-897a-93b00c855680,33,Studio,house,9,542,David Guetta,572836
2fe3a7c4-0e8a-4b15-8976-f53b23ecfe3c,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,1,Studio,dancehall,1,9930130,Djadja & Dinaz,3864820
221abea0-3a96-4b00-9254-11f85af2124a,070a4a70-705b-41ba-a30a-cac559c781f8,2,Studio,,NA,162665,SCH,5263675
2e1cc0aa-c100-445d-9221-548d8e099bfa,da04991d-8e8a-43be-9892-1e6342a77410,2,Studio,hip hop,1,1519461,PNL,1936284
d50a7169-5424-3940-8d57-fa175632dc98,847e8a0c-cc20-4213-9e16-975515c2a926,2,Live,rock,1,198,Céline Dion,60087
c358634d-b58d-4635-aca3-246cee2577f0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,35,Studio,house,1,8706544,Dua Lipa,5250517
c3b00e0a-97b2-4397-8d5a-a6419e3c6818,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,1,Studio,hip hop,1,13,Eminem,57633
5aa07423-77dc-4e28-af7e-882db5804709,74def643-c770-470d-a0b5-21c0fa60069e,1,Studio,,NA,4448630,Maes,5278902
4fab497a-e13b-409a-8294-d2e554e05d41,ee5acbd5-d291-4fe1-a06a-88060b131b77,3,Studio,,NA,604107,SDM,5583003
64ad146f-304f-3353-9fc2-d21833a830ff,cc197bad-dc9c-440d-a5b5-d52ba2e14234,5,Live,britpop,1,892,Coldplay,555560
de9470f4-f4a3-4ddf-967b-ac77c886ad49,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,15,Studio,experimental,1,4050205,The Weeknd,856411
1f422be0-4b9a-4984-adc5-3bef0ee8c100,785c0e9c-89f6-4bf4-8296-443a46632d62,3,Studio,gangsta rap,1,390,Booba,522394
57115279-ee5f-4f7e-a484-148f55fa09ad,302bd7b9-d012-4360-897a-93b00c855680,15,Studio,dance-pop,6,542,David Guetta,572836
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,electronic,1,75491,Lady Gaga,522177
4c84dcaa-46bb-4bf4-a5b2-70fc2040d91d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
042160ca-6094-42b4-8399-9e0141fa9515,012151a8-0f9a-44c9-997f-ebd68b5389f9,15,Studio,ambient,1,416239,Imagine Dragons,1188385
bdcf440f-73b7-440a-9747-7a96e6f8d808,847e8a0c-cc20-4213-9e16-975515c2a926,10,Studio,pop rock,1,198,Céline Dion,60087
0f267592-1e10-4938-bc66-b4fa610a2677,10df38da-1292-4881-bd96-c6dfead3934b,1,Studio,hardcore hip hop,1,4087782,Lacrim,859596
470a94fd-1da8-3cb3-bc96-1f3a82cc3579,cc197bad-dc9c-440d-a5b5-d52ba2e14234,13,Live,post-britpop,2,892,Coldplay,555560
f54a57dd-7aa5-38e9-af56-e74eda5c424a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
9c5aa9d2-068b-4626-b352-ae6f4f4e0b15,cc197bad-dc9c-440d-a5b5-d52ba2e14234,16,Studio,alternative rock,9,892,Coldplay,555560
8341c952-694d-4866-870e-df48c9e10f17,012151a8-0f9a-44c9-997f-ebd68b5389f9,19,Studio,pop,3,416239,Imagine Dragons,1188385
a85b8aff-fcbc-4431-95ba-d8c20bbfb77e,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,23,Studio,jazz,1,4050205,The Weeknd,856411
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,pop rock,1,75491,Lady Gaga,522177
1fd6e5d5-564c-4924-ae01-b4677c50d866,302bd7b9-d012-4360-897a-93b00c855680,33,Studio,electro,3,542,David Guetta,572836
13cf568e-4a2f-4297-b14b-35f07f498cf5,66ffca84-c76f-416b-9371-89ccb7bb9da6,1,Studio,,NA,4986771,OBOY,5686598
ae0033cb-db62-4e53-8c1c-c003304c0173,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,15,Studio,synth-pop,1,1042268,Angèle,4807932
27da3ef8-f3b0-47bf-898d-9bdf4af7fc04,cc197bad-dc9c-440d-a5b5-d52ba2e14234,17,Studio,dance-pop,1,892,Coldplay,555560
64ad146f-304f-3353-9fc2-d21833a830ff,cc197bad-dc9c-440d-a5b5-d52ba2e14234,5,Live,alternative rock,3,892,Coldplay,555560
3344452a-3da9-4b4f-8954-ae23a86c2ecf,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,43,Studio,dance,1,4050205,The Weeknd,856411
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,europop,1,75491,Lady Gaga,522177
204c9aa2-4b01-3e38-bd58-f342741fc55c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
ceaa5c39-91c7-4c8a-886c-85b11fa8a1f6,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,30,Studio,r&b,1,4050205,The Weeknd,856411
5628bc44-c89b-4af6-9b76-f266d09be63c,2f548675-008d-4332-876c-108b0c7ab9c5,14,Studio,electronic,1,3469,Sia,567274
9c57cc56-06a6-47f3-812c-8f619da37dea,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,1,Studio,,NA,74463,Timal,3964938
1dc4c347-a1db-32aa-b14f-bc9cc507b843,cc197bad-dc9c-440d-a5b5-d52ba2e14234,36,Studio,ambient,1,892,Coldplay,555560
eec9d469-a3c0-42f4-9f78-08021ba3c314,6a2244c9-3122-454e-b83d-b23e2968884e,3,Studio,pop rap,2,171998,Hamza,841407
c24e5416-cd2e-4cff-851b-5faa78db98a2,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,55,Studio,singer-songwriter,1,384236,Ed Sheeran,860349
d9e6bad2-9d9f-45fd-8baf-6761aec3345b,8e6c44df-06fc-4852-83d0-ef0efed6630a,1,Studio,,NA,1191615,Jul,2265158
