artist_id,contact_id
816410,1222932
13126833,1223167
100126962,1224592
71759,1224844
5617335,1225065
5000534,1225317
5051266,1226025
233474361,1226216
11737485,1226715
230910625,1227368
54000152,1229215
4420367,1232767
4592421,1232856
4812689,1232882
4822866,1232883
4595808,1233414
5847690,1234526
1383640,1236874
817998,1237921
5794732,1241224
1446530,1241871
369063,1243139
10083046,1243660
244890092,1244982
6186744,1244999
4591604,1247230
4231776,1247430
1169218,1248219
4770414,1248463
9586,1253615
13541045,1257542
4349571,1257872
208717537,1258843
4917751,1263515
9899004,1267259
5497258,1269462
8114287,1272599
404429,1273621
5368454,1275742
132611,1275753
93925,1276163
12472266,1277524
1506584,1278518
4825351,1278691
4574479,1278692
4407990,1278733
165772147,1281870
4937444,1282495
4576497,1285231
4985084,1286184
5850291,1287431
4618139,1289414
100539332,1291154
6414236,1291156
5420399,1291222
532190,1291278
4681807,1291285
1007320,1291785
2254851,1304733
138912192,1304919
9589788,1306911
393612,1310946
4434030,1312007
8002026,1312316
5244672,1312623
5295015,1314791
5295016,1314792
4529717,1316734
6125074,1317889
49537362,1317958
1479986,1318707
166148,1319165
90885,1319167
5256437,1321604
4609895,1321911
4363993,1321998
5232530,1324933
173239,1325401
4820960,1329118
5251772,1330594
4051601,1337136
5111650,1337168
217493635,1338072
981085,1338732
5874981,1340312
79079362,1340313
49847642,1340373
5346617,1341685
242688,1342127
7535688,1346509
119104732,1347340
4055203,1348127
54339,1349789
14795491,1354612
4956184,1354767
5334348,1354928
5396897,1357206
4907550,1357503
4022552,1357508
5507283,1357663
5909553,1360086
1640006,1361597
4476002,1362606
2232121,1365692
5305021,1370183
4706177,1370184
4407995,1371386
4458486,1371387
7740538,1371428
4934073,1371572
4681612,1375503
5179321,1380907
5765896,1394281
5507373,1395585
3302731,1398328
5202991,1398329
5375352,1398331
5350274,1398332
4594669,1402038
5375844,1402039
5076464,1420324
8936486,1422012
125492,1422265
5995060,1426538
9043670,1427069
129868022,1427871
4433218,1444199
3180121,1450866
6381248,1459948
136552822,1463253
71984,1468711
1134191,1468802
5481712,1469377
61013492,1469392
1639804,1473114
326190,1473115
62054462,1473128
4419824,1480759
4545775,1481292
12738091,1481816
6048374,1481962
5523504,1485891
218375705,1487846
67735972,1488698
1245014,1493253
184991,1493390
1249405,1501050
14959739,1501172
1637140,1506130
1225719,1516564
5684448,1516994
5287909,1519882
150028332,1523207
827007,1524124
4372528,1524959
1558385,1525155
5824056,1526317
8994226,1526434
202772,1537223
1103659,1540724
1655592,1540855
6980683,1540929
1208123,1541442
4812577,1541502
4812576,1541503
5274432,1553079
153974,1553080
5356901,1553081
5356903,1553085
5837807,1558735
4834077,1559731
52766912,1568111
12306926,1570556
3325101,1570557
4806534,1587468
10181442,1597080
7855202,1597464
14524589,1600634
4528598,1608662
4475056,1610344
5430253,1610666
273924971,1610845
6728767,1617721
10446682,1617777
4600974,1620174
7320612,1639647
6983145,1671441
4342403,1673893
3011071,1673894
6625322,1703805
1600341,1714700
92076472,1730047
14174943,1740295
5126429,1782455
8134764,1782468
8886982,1798617
60915482,1799675
9634920,1799916
9784494,1804494
134290532,1810233
85063552,1810296
10548211,1823732
6369262,1826695
4884209,1826858
5419147,1828094
7348306,1834398
7724162,1844978
7129137,1846224
4563613,1855119
7677538,1861901
98974722,1865239
118830292,1875681
1166,1877594
153764,1879949
4869279,1881833
4745244,1884362
5703588,1888347
13960879,1889550
9887192,1890651
5095781,1903480
258477,1903855
877695,1906090
6720373,1906104
8905078,1906185
8657638,1906868
8887558,1908389
4555253,1909873
179166777,1914593
11574591,1927428
11261898,1933519
8373806,1936859
201861317,1940578
14774399,1941851
6805875,1952545
7668538,1955227
7489896,1955292
5069050,1974157
60928,1977760
1397449,1978136
7813852,1981879
308982,1985952
134302442,1985953
7411414,1992784
2694721,2003766
11479906,2017515
4307632,2021600
1043428,2021663
1264464,2021840
5840377,2023907
5856030,2029646
3313431,2029806
4752335,2029921
16221,2036119
6015590,2041070
4889537,2047677
143998,2053076
7056807,2069817
12781415,2071853
7872654,2085201
7872652,2085203
1458419,2087549
4710962,2094569
9832118,2110804
4532972,2113881
5406255,2119007
5791616,2131447
7825648,2131546
8072215,2133462
7918200,2135184
7918214,2135191
5829359,2136326
5178250,2136690
2005521,2136693
7727862,2138099
8752988,2138152
7207880,2141560
4548292,2144368
433795,2144863
117122582,2146426
5317658,2146685
5974822,2146736
5438208,2152005
5438203,2152008
6554187,2157296
159726,2242793
4531075,2249195
10894650,2258394
4788567,2259788
8599882,2264811
7317220,2284699
5835697,2284836
8359988,2286750
9805658,2286752
11848479,2303397
68176582,2303398
1172631,2327470
8341596,2327723
6845805,2347573
114540472,2348815
8323780,2348828
6633906,2367261
278563,2374641
5344148,2393476
10082924,2404141
10672129,2417059
161122,2443609
1873501,2455540
150582172,2459857
8426720,2465510
316341,2473929
4431731,2484437
208957817,2487119
8892688,2490545
6013592,2499021
257584,2515259
235957271,2516089
12218596,2520539
4661306,2535533
5403641,2537571
9017580,2551841
268711462,2554858
1229766,2555641
3286671,2555737
6979885,2585108
462718,2604594
15240633,2606492
6577209,2620578
4445173,2637338
6907077,2637341
6179724,2637342
9249058,2663073
5311412,2665097
78260,2668310
206545157,2669981
5129672,2692568
10422000,2702048
9042706,2709910
3283121,2713772
9414468,2735533
1312582,2752715
72739132,2760917
10014148,2761864
4409166,2764364
9147080,2768812
7589820,2771875
4030874,2773819
4522513,2793018
1063019,2804744
996688,2806466
5254923,2809726
6138798,2810062
5168011,2819371
813731,2822113
152376792,2827784
1156131,2835723
9060856,2837990
9790586,2838073
13517709,2845387
59649,2854167
98573982,2857584
89326892,2869337
4120992,2882492
4637925,2895266
10076958,2896905
9088060,2898706
9911816,2903016
9219936,2903491
8324768,2905951
1673832,2932344
2742441,2936439
6329218,2985151
9833528,2989742
347124,2991355
10063578,2992148
6311242,2992166
7900850,2996286
13695243,2996288
8508096,2999987
10154,3002014
10198108,3008937
51207022,3008973
8003402,3010289
234783741,3015217
1551964,3025751
9931784,3040702
6950317,3066218
1972701,3066596
4924156,3083087
8285218,3098345
12867813,3099887
4366855,3133847
54149872,3141435
222954435,3143535
10701535,3146583
53506062,3150005
10639779,3150160
6861557,3154931
10619437,3157708
4356291,3179634
1668430,3190621
13747333,3193448
10189208,3217428
10533347,3224721
4896398,3226763
5373586,3232401
5594633,3246168
12937901,3262217
5202859,3271926
504696,3289400
11188182,3292999
194197257,3295005
7252508,3304729
5432109,3314679
48732191,3324691
1345544,3327028
154121292,3328307
14218773,3334640
10867610,3334878
8629272,3335828
7144359,3343061
5188488,3344392
11242034,3354396
4830905,3356817
163788,3360835
9672914,3364402
15109359,3374131
8125,3396779
10919778,3409181
11898201,3412711
4428714,3415736
4441919,3423293
156413832,3445696
4504004,3456308
7696582,3456923
4576433,3458465
4546531,3459456
11179806,3463457
2200891,3467469
6763,3475702
13766393,3478535
6221694,3479496
165070907,3484200
6088448,3490070
7809700,3498710
11573897,3508950
319599,3510568
432802,3513832
10408376,3515396
10408054,3515410
10408056,3515411
11653785,3523861
75505622,3523886
330331,3528733
13500409,3536472
5254980,3556920
4577549,3561741
4526792,3562958
553725,3570112
4570798,3570209
8427010,3573542
13075435,3579742
5242991,3580016
11277994,3588406
7017765,3589941
4920979,3596459
11497130,3597892
7811252,3601112
4379856,3613520
10594453,3619431
11562943,3625998
12172040,3628865
12001664,3631157
154421112,3634735
74325092,3638321
10551375,3642723
71282842,3658721
12007958,3663305
14126239,3666613
114287,3666651
11957293,3667941
9007052,3667945
12187618,3668445
6291346,3672064
54419042,3676450
11881225,3690632
8863400,3694242
554672,3694354
4504165,3714852
1213127,3726343
316247,3727765
12330010,3751801
12675627,3766274
11225174,3769133
5209052,3785445
4455190,3791857
5407878,3797225
4817795,3816078
4817794,3816079
4549497,3818785
4461438,3818786
7708078,3829472
15306343,3829899
9041098,3844822
14313529,3893927
13429791,3898496
53651152,3899524
12058906,3928597
97809722,3931320
1580980,3946308
180424727,3946603
11005768,3952600
182521387,3952917
10491477,3954515
54895382,3959812
6975269,3959910
5346836,3963894
5131323,3966128
107053752,3968133
1439431,3972579
597,3977919
56385942,3978908
13611009,3984159
13611017,3984160
9314,3985740
5543371,3988899
51979572,3991621
7697996,3995610
5880033,3996678
199182187,3997720
62869432,3999640
12560266,4002059
198377007,4002155
4568567,4007287
441019,4015892
13495961,4016359
10453511,4033608
102484722,4034203
8986866,4044742
9147702,4059637
14038919,4073498
13999267,4081162
53953502,4087603
7771684,4120874
13611749,4123108
12727509,4130958
16626,4145370
12762531,4145877
9030192,4156087
14753253,4167503
5001728,4179745
13412911,4189345
119665452,4195493
14621367,4212627
69811,4262967
4578516,4280905
14438437,4286980
94213,4292969
13772393,4294047
14475101,4295253
14809505,4295782
614816,4296090
72665042,4297511
9680972,4298910
9058608,4327199
1365169,4333359
81737912,4349144
135384152,4380941
11430906,4443832
4458379,4450445
153630862,4459874
84962282,4472558
15280355,4494647
4715957,4498087
9697254,4539327
206620027,4539345
14852481,4643940
5553323,4650764
15084191,4653505
14728345,4654036
1271783,4659447
8028609,4687122
11352964,4690136
5629471,4705218
14620123,4708075
985785,4710580
362170,4710955
4385375,4711242
650142,4713183
55774642,4713283
52292482,4713329
51356712,4715803
9738610,4717892
4434310,4719562
15368287,4722338
5197625,4724815
48975611,4731843
7835108,4747102
13571431,4752338
7112529,4754498
1605112,4768193
14088419,4776050
4655116,4786221
1609869,4789978
5385654,4790042
49471502,4790522
8722316,4794985
15127577,4795527
4447508,4795608
15198923,4796484
64700732,4797312
10946836,4801092
15078939,4806074
51673802,4806168
5069808,4806426
12050884,4816682
108974252,4817625
76975612,4819385
53696822,4819765
48929921,4821739
58031662,4824646
69213872,4825978
5546563,4828348
55549022,4831209
10867804,4838505
8264390,4838687
58715152,4843563
51776582,4847035
15121849,4850221
4831136,4861205
49224022,4865381
6544629,4866440
63811242,4867436
11692035,4868630
201287307,4886292
4702348,4890845
48610602,4892083
6886049,4893190
58416222,4899416
59817322,4900755
13302987,4905182
280018,4907540
15255717,4910367
14404831,4911359
73015072,4913773
11297050,4914865
166102147,4917957
2340491,4924171
59045942,4926439
108462862,4929795
14170721,4936492
53804862,4936525
502901,4936628
3829221,4936676
13685195,4937753
109944,4940257
4027427,4940701
9029164,4941345
65139652,4941350
64900562,4942397
55693,4944987
15000309,4945897
58050522,4959700
13718859,4960440
125505712,4973901
134065,5007779
3310821,5009403
13291605,5011204
12634745,5011684
496687,5023229
7528532,5023941
67306632,5025068
4468811,5029375
4873817,5060472
58931372,5062232
6022776,5062243
1413864,5064520
58849442,5066174
8298876,5070538
6923493,5074186
1166301,5077515
118853432,5078175
4128694,5082169
4568877,5088154
5420010,5090017
63120362,5090106
11676001,5092485
53768802,5098249
64357672,5106413
13816369,5146970
76102542,5165046
50840932,5165333
49936612,5189215
54915072,5189217
617553,5190767
5337068,5192236
79119152,5207635
9489666,5209925
57935572,5211467
57935562,5211468
7201848,5214746
77461722,5238039
4883948,5243192
6844909,5244617
411645,5244620
15197905,5244828
12585334,5246630
5429631,5247271
72389952,5247914
53729772,5249886
209961437,5252263
113767252,5255204
10480247,5255975
605740,5256959
80744802,5264981
56857992,5271660
12318494,5272954
13965745,5274736
4778112,5274817
14335741,5275945
9192110,5277345
51934392,5282795
91034,5292888
5576552,5292890
5576559,5292896
5576567,5292907
52359062,5293313
74340682,5298690
5535756,5298899
83276872,5299084
8033875,5299426
85326652,5302686
1177893,5305542
86078032,5306129
88234232,5306519
10272254,5306799
5549580,5307157
88037952,5308668
88037972,5308670
88037982,5308673
58217462,5317331
51990152,5317601
81669982,5321552
157048182,5323683
7907472,5323853
83772062,5324788
5518332,5329666
11833351,5329922
87196132,5331679
2740351,5346951
149150852,5349435
49353542,5353452
49975022,5353659
193988857,5358452
79538892,5359769
7873374,5362445
6779743,5364254
13942079,5374431
11220328,5380100
91991782,5383387
148378242,5385851
179526637,5404763
14045211,5410428
13949087,5416663
522977,5417543
5656492,5417998
104402932,5420517
169580047,5421195
79590662,5429273
89071402,5431057
265951052,5444152
468334,5454823
58529092,5456323
1546511,5456931
109578702,5457741
1008739,5458258
5417589,5463327
114413942,5463354
9415128,5467686
13268107,5468885
371863,5469569
106436522,5473389
107546502,5473835
4016773,5475473
205303157,5479969
294201,5481839
116145622,5482541
7692954,5483684
10147866,5491093
12122200,5491094
6934917,5492727
102453332,5492816
102878562,5496714
4812387,5498493
101540662,5499052
59336282,5499781
119181162,5501141
7738122,5502707
57989402,5503172
50466602,5504325
13111885,5504396
4362916,5504879
463782,5509712
1563654,5511278
70025512,5522441
13180179,5545072
4540162,5548748
121369132,5554010
6727679,5554219
12501640,5554855
12004286,5556909
10733156,5561763
96000862,5563815
85966172,5566204
120710642,5584095
126721512,5591404
126615882,5618466
106049902,5622122
492096,5670087
124329632,5670602
130080782,5671746
123355892,5671939
4616859,5672873
96927802,5672874
10035,5673621
13104707,5674159
127839472,5680285
51871172,5682467
4316156,5685166
10892946,5688290
1365900,5703452
11306302,5714144
63425632,5721324
882111,5727330
194208,5738218
61765212,5738219
11453,5738222
108147162,5738224
109354612,5738582
153074182,5748467
7025881,5749776
14980067,5750021
143723942,5753477
14140965,5755687
150730442,5764197
116585882,5769980
97821332,5772737
147824122,5772776
225481325,5774579
148823002,5775695
12386394,5775891
126772852,5777036
1020147,5777037
125444562,5777745
120396792,5781365
245093642,5799979
7072157,5817898
156484892,5826121
111240882,5828023
159673222,5831021
10227,5834854
60450,5843415
165074827,5853657
6004950,5855585
215226455,5855678
543451,5877829
163571727,5883254
140953052,5903897
1167201,5911412
152477572,5913261
158205112,5924740
174584287,5924878
62778022,5938121
115022652,5940137
10627723,5982153
8039829,5982156
1220828,5986215
142265102,6069294
204637567,6170618
9425106,6178454
180042987,6214667
1633770,6239119
4427722,6253661
69240572,6253662
97766032,6276537
79577612,6293965
108263132,6294424
13926913,6319524
14572013,6339245
228092915,6347947
12093740,6351500
169552397,6454307
188855337,6457161
147539212,6474767
95076662,6481772
90786912,6507320
48604232,6517380
7172984,6550355
10135942,6557504
110734362,6563607
1187616,6563609
11226436,6595489
496729,6621558
13200319,6651309
9908426,6652617
5375580,6654016
1077111,6655950
58244,6665049
193418017,6670632
84043262,6672876
92685392,6679755
151311782,6686920
197402637,6692651
4880946,6740422
7905684,6740423
202778367,6744750
5003191,6770754
191547777,6771641
207182837,6772085
216091835,6773207
206810657,6780847
201537157,6840109
237956551,6847992
4668650,6865576
4934795,6898141
4608803,6898142
168234447,6918062
175631877,6931721
223285215,6946111
181066947,6948980
230258275,7099062
118643972,7105397
232696991,7147763
172726837,7163135
1426071,7173786
6486661,7184406
151774372,7376999
93298862,7377254
614205,7462240
244050892,7505642
246477132,7622695
13804225,7849772
168315557,7945939
237789251,7954510
139798812,7986563
190448217,8023568
130156712,8189069
252511272,8211672
198304697,8391623
271172882,9377338
235331671,9404226
1667688,2
4446190,5034
4499472,6562
84490,7557
12032554,7568
4513835,10303
87855,17925
451670,19601
4578026,27061
427807,27920
4654463,28246
453210,30505
10902,32099
68096,50014
10608673,58094
249588,65875
489065,72007
394839,72924
838697,73400
9264,106486
217373645,111797
174285,111892
818221,113504
4403929,118673
557791,123873
1639370,158451
577951,240815
7600242,499395
534341,520430
7133581,522241
175045,544198
4683758,557187
6084608,557193
5749,557291
469635,557999
1443782,558039
270389,558112
72091,558470
5793189,558532
7153098,558545
385661,558621
13506933,559395
4166146,560404
106074,561125
1502418,561881
557101,561891
1469148,562093
151572,563136
423999,565506
68715,566570
175176,567106
408816,567737
309166,568899
1349295,568966
4695726,569260
14379,569761
2191501,569772
104410102,570483
8253,570650
103103,570703
2336981,570736
1613103,572530
342622,573766
12772,574017
1462173,575105
544028,575116
186387,575211
333297,576044
1330309,576127
14636,576157
1358505,576369
153751282,576671
1636624,576812
62725,576918
69635382,577320
1617771,577998
1332005,578662
167310,579020
200303,579651
305059,580149
1507361,580651
1019826,580932
67979302,581132
66318752,5402803
105946702,5454405
191201537,5473148
120291192,5529274
13257,5567490
799139,5567491
4820172,5567493
85492322,5599271
88006442,5667154
148060252,5671793
305885,5733499
14533077,5849899
151547282,5927325
152926982,6089771
3041351,6626772
177758777,6745474
214907265,7099805
133632762,7732728
4559764,8055
134778,32294
7507646,43550
312111,47127
4642919,86927
169515,102721
5068485,215773
246151,505113
5331093,558837
9390,568574
1331723,577435
167567,580529
7201356,580567
9385,581661
5156888,583418
114662642,590122
63375,612108
114780282,612243
2279651,624460
5174408,627437
4429134,637994
106603,652191
55857,655102
1677052,675805
5541359,693264
279523,714863
13155,718959
1255295,725586
1710580,725918
4944423,733722
77580,766013
58598,771759
232742901,777567
15284749,782768
1263921,794533
324051,823269
492768,830979
124062642,836984
4962037,844349
651567,852574
5224916,854435
3462491,871522
13146069,884487
10597941,902737
4430025,905960
485956,1005430
14382,1013273
6296440,1017053
4794085,1023185
5095271,1024488
4141147,1057439
5386874,1062913
12338866,1089565
5522712,1114794
1012285,1125376
6078108,1139569
1686858,1164115
8977400,1167820
1245156,1178364
4515655,1203031
4090062,1206584
5809608,1207534
6244250,1211498
123418712,1213390
14153901,1229400
647476,1234812
1268809,1247420
4791345,1264581
88780,1270465
12648019,1271492
4532262,1316333
5213159,1321305
142867,1326310
525524,1329267
6346874,1338917
7293132,1340317
4736310,1342075
3387251,1405285
2733261,1481636
3378471,1505632
6430,1770610
8459006,1796157
6101644,1796495
7465628,1850348
485870,1894051
4384255,1931794
7973226,2017368
7683322,2104112
52664612,2106926
7421330,2134311
6016792,2263045
496163,2284681
4949140,2327463
4495611,2408497
5018354,2409136
1264202,2437590
9742310,2672872
293132,2673427
257652,2768492
207133957,2849377
161557,2851242
890657,2990129
5195694,3066701
4416531,3137228
4966750,3268083
204389,3304204
230701365,3459380
93738012,3510910
11377252,3562816
12090616,3567857
4620103,3625534
248973852,3633239
12533632,3694091
14051321,3718382
87048052,3820723
11151348,3868993
13159975,3898677
13767351,3934644
6022858,3955565
264126831,3971717
49697482,3974237
5816910,4436860
4546573,4707439
12806363,4720821
9056746,4839742
64337342,4867345
59049392,4919211
6710779,5017329
64766002,5023213
106463372,5062681
13444323,5089167
12365292,5134510
668473,5242633
52622902,5242982
14914065,5258232
12199790,5328810
10347044,5331996
91654242,5333269
1637167,5346017
57815302,5417272
4317181,5446432
12306582,5479167
53964162,5498550
53442842,5498567
131507022,5514376
6867363,5687701
137555682,5687702
132671612,5772332
55344742,6324941
5204312,6772370
73968302,7993455
13523695,32100
403928,51045
4426458,146892
7699172,537899
1249855,558478
4429101,562220
3587,574894
4705,574912
1330315,581410
143382912,584478
250299,586652
4085018,604393
199737,607308
298531,614924
5482983,629977
14659,642824
463067,647662
1674257,657791
288513,658004
1221092,659803
4404033,691186
83394,693047
12240258,702531
327776,704072
183488957,713573
5473906,714853
9357,716449
5839227,716849
260435,717591
165562877,722600
1518776,728652
5480604,745712
404211,759936
394628,762137
6340718,763355
392134,772529
55216,778379
8961,780918
379393,797443
1615130,805115
1198550,827877
344759,832771
49059221,833184
2948861,860369
1608351,862979
4763523,873016
4694293,882930
1393944,883902
1472095,888227
5170685,891667
519313,894511
5194643,901064
555945,914116
5455210,917852
2011881,922691
15033567,929613
9361290,937900
8156,944664
13731191,961704
1707330,968876
191182,994863
426501,1009033
3023671,1020971
12121578,1046197
7258642,1087330
1593163,1090637
14460591,1169425
4417778,1198543
5530664,1208678
4375199,1211869
4705796,1211870
4379965,1211871
7093827,1218713
4633878,1220572
509775,1220818
5831,1220850
51864852,1224849
2200101,1227638
1265736,1235137
152830,1247873
6398524,1258666
4774166,1268190
49140591,1269338
4537515,1274308
4567114,1289034
56154842,1291273
206379767,1323372
8578200,1324298
4458534,1350265
6442612,1363139
4847546,1363439
5566670,1444217
1545533,1473763
2860351,1483253
12854341,1515831
4400695,1524167
5891673,1525320
5891674,1525321
4797189,1567244
132466372,1567245
4897384,1633378
10125888,1684925
7556694,1697473
168227787,1786434
6297940,1833109
6092640,1918290
9963450,1978788
5708632,2023362
6635924,2030490
4728331,2304669
13179651,2396523
5433958,2423748
70766552,2440499
51556222,2485244
1555339,2486802
565873,2648896
9465096,2672501
6980015,2702938
9034424,2703244
4499714,2751209
4763426,2751210
980842,2788530
271797,2831458
350788,2989619
5989628,3030043
9914702,3036224
49380092,3043211
8739482,3066429
5300080,3066758
5171863,3067496
1203284,3148331
134847,3243230
8451598,3276022
4922282,3348662
4420010,3371991
1586334,3397515
14128849,3472523
58959142,3588576
562113,3683510
5871486,3779670
13055907,3913796
13304323,3952598
13692533,3994916
4489746,4005955
4551843,4015184
169591627,4043055
10854341,4078597
15032535,4226307
48855551,4239775
8122327,4675564
11352462,4720654
5531197,4802082
50814492,4806155
50183492,4851376
66683522,4893621
61961282,4943276
65850802,5007138
7962052,5008739
14791333,5010059
6968331,5023252
34178441,5068789
71777512,5104510
11864217,5254418
7185662,5277022
82592552,5288023
5008074,5302848
1332677,5305907
2490981,5313239
10050152,5318108
8128513,5329947
168088807,5406302
109146822,5428450
51306852,5434205
567190,5467502
74080,5479657
4919160,5496310
15245663,5535586
117356092,5555837
6416184,5567489
1387711,5603984
135644472,5668344
126863562,5707317
14315377,5759424
76778222,5870247
165914857,5921463
80630832,5982099
71974552,5985800
166377407,6784741
224515065,7656325
63215412,8251629
154306,9397249
256182,2975
68308,17073
173764,27194
1075596,40886
5251903,57429
10670317,118127
4432066,515509
1512,567112
455135,575511
14300,578506
14299,578507
4416686,580911
1007025,584848
4035006,585187
455408,585737
9797,592081
231298145,593098
4747652,595094
2280301,595192
257857,599628
135590752,609180
4437166,609719
4297306,613956
3400491,615052
452561,617162
74635,621753
6125136,636173
1277125,645771
11908931,646924
314795,650163
1708819,654545
246508242,657618
55873,658557
1659340,671185
4372568,673019
61212,673539
1282464,678855
1275395,679019
402778,682582
1068682,684423
4602131,700011
500932,700905
4117732,704783
1245826,717479
1238266,723060
349069,726572
1329432,732624
4643083,733632
64416,739214
999258,747298
5789687,761577
5973742,764249
70187252,796696
233172951,807951
491231,818652
393289,824827
1473441,833117
262415641,836154
4890746,841130
5714872,847173
1070371,849741
4989100,857106
5500872,857655
4968806,886710
4461431,887157
5503019,894753
1207756,924980
87203,935019
115903502,941416
4419963,955020
235377021,995047
123559812,1001759
4875804,1004558
373077,1011859
4864770,1012263
50262712,1016041
4932669,1078323
1450528,1086290
6127312,1088998
197696107,1122131
6399972,1123977
4568052,1126453
1019797,1130900
333841,1136407
6982695,1140289
372419,1156866
7588180,1163392
402275,1163449
318944,1165296
161457872,1176596
4977141,1206042
1197962,1207553
1672454,1208082
367562,1208684
1673967,1210226
1364438,1211538
4504418,1213148
4510250,1222866
159973072,1242433
4294,1262629
9492,1271850
1141285,1276952
4559327,1277616
56719752,1283581
5522832,1287475
207844387,1304459
10048294,1330327
4736308,1342073
4348707,1347461
5201173,1357080
10711875,1405718
4669766,1422466
10670315,1441493
4627801,1453699
4571736,1474677
647939,1483727
5825377,1516257
5821802,1520834
156103,1525357
4423339,1571387
4548417,1571389
13773849,1655079
5650634,1757529
6230648,1794824
4634220,1883440
351060,1906369
6928613,1922794
5930011,1924839
14616273,1939877
4866078,2025089
412086,2030571
115256062,2034946
4551549,2085735
263881,2144464
1410830,2146743
200602867,2350277
5576556,2350278
1245451,2355536
1624247,2453454
5617609,2570483
9260564,2578359
884455,2586309
13534557,2653727
1198840,2670011
13435097,2799138
13537231,2867552
9867450,2894552
271040,2896219
5721767,2899184
4542379,2913481
5975460,2917157
5111085,2937804
14129721,3094995
667163,3117833
10871924,3242705
56816692,3327020
4228790,3336623
5886161,3369867
5603956,3371992
5522803,3477628
6984573,3481905
14461329,3531820
273827792,3560255
13821953,3751104
6815139,3782305
5522802,3914045
5492485,3933496
4422514,3959903
4422513,3959904
11067436,3959905
10002504,4008827
12602789,4036883
13950623,4051033
14539137,4295501
5097022,4295943
133426,4297478
338239,4429821
7809774,4641513
214790285,4657836
13329373,4673239
7365348,4795790
14850545,4806153
57724152,4909239
11028046,4922361
12255790,4931917
342125,4934938
5172356,4939368
12666083,4943285
277597,5009060
66485502,5072931
11570977,5111653
175720557,5181855
15101679,5259262
7987916,5272715
15231865,5282783
81135492,5303110
5057078,5315152
488560,5315155
5306773,5352515
4888539,5354086
14256185,5362363
8329452,5372571
98802672,5382466
121175802,5497433
4456762,5506137
248583,5579134
14178457,5625974
12247822,5667228
129598952,5668603
9972714,5688620
14296497,5715611
2302001,5726559
61540,5738578
152515682,5745329
4435058,5745361
5347982,5985747
61446012,6171553
137872082,6412070
133379952,6508446
130056482,6600944
11357106,6673863
72096162,6701488
9649910,6733152
89694572,6772025
410,6772155
10509487,6991998
13806633,8543388
4514777,9386352
823638,1252
5404150,45491
2643,50761
5466960,74943
391864,105746
2349551,504835
340832,556343
16530,558194
207323827,558530
242530,558547
437173,562789
10833694,580790
1068299,584269
311165,594078
7081415,594511
335086,594597
62130842,596885
1167557,596929
1115715,608924
7245942,611791
11056,613165
53319822,619243
1449127,623291
7115,627379
6357838,627773
9780132,628659
4755306,636369
2998381,644183
10656515,644434
366357,649477
124842,655795
97401232,657723
6934855,660777
69831,671688
202717,672052
4454448,676236
99434,681096
5521536,683575
58876,692826
60291072,703816
4126884,713098
795483,719176
270207,721457
185885,721708
400036,728497
5694249,735958
17026,736341
200990317,736743
121010,739549
64841,751876
6332674,752622
363319,756202
4342346,761835
411834,767586
357927,772522
296330,774515
2506761,776968
11953595,792353
2969871,794239
484605,795659
4790760,798483
112320,814138
7195742,822160
293804,827053
253223,828294
1261541,829160
5808679,839043
4634782,850853
2338901,852779
11643241,854466
506947,860707
961594,870480
131092,887943
4596057,899248
88136,900930
994537,903154
10459541,922198
4069349,934789
426339,936451
5554357,957735
11448250,977149
1222473,1003829
816625,1010924
1585417,1026513
4243743,1056159
1681667,1057085
168199837,1061671
4039296,1079375
1458349,1079860
5219175,1096586
5027879,1100539
4476608,1114723
1569983,1117435
132948502,1125642
55460122,1134939
4247054,1139225
1394658,1140078
1053489,1149065
1684189,1168437
10958956,1170343
9230258,1201457
9513200,1205971
14695503,1207098
5233865,1207554
84536442,1209335
7093823,1218712
76875422,1220825
4901025,1235243
1555340,1270499
7861786,1278635
4940517,1283584
667,1288144
361030,1291158
5335851,1321520
5232525,1324926
7190080,1330268
540140,1330589
10438644,1346213
7936188,1350007
4850953,1352757
12001658,1365404
403981,1409234
5487589,1430875
5274786,1466570
1418215,1472651
589752,1475929
5579302,1478009
1254438,1481599
4728456,1506858
4529782,1609924
12786649,1749470
214448845,1791332
10326948,1840720
2061931,1857310
5617570,1898036
7309710,1898633
7501934,1908391
7834470,1910492
13253603,1916480
10713825,1982256
168053727,1982789
6664142,1983140
4051679,2029639
7752684,2047786
1640199,2135481
5576593,2350282
69001352,2367163
8708682,2383109
8810982,2499795
4883957,2554849
11535359,2554850
4362836,2554851
4499826,2580501
6297632,2680395
143771,2768466
5481265,2795624
7876244,2815991
8339188,2826076
14033475,2832116
11388278,2888292
202639,2940727
10015620,2989801
7309140,3000004
5580084,3000016
4224602,3009311
5490066,3036230
12830397,3068157
11389680,3382548
57022842,3446475
11335096,3470129
4900023,3482139
11552577,3484152
11504891,3560459
12199764,3560733
98746982,3604459
261845821,3608397
9826644,3630142
10396026,3695572
14176279,3717251
4783862,3769349
11262398,3773737
11512169,3813573
11066354,3867381
65209002,3898536
11682181,3906658
245120,3918182
87960472,3927159
4556464,3959911
13386637,3982542
5245330,4000509
12469372,4015891
11659965,4171579
72401802,4210009
191424177,4372802
9649306,4474423
48430312,4723295
49947792,4738268
54791382,4843242
51540372,4843243
62753,4846344
8542084,4877509
510311,4919792
4732287,4928362
1466994,4959697
14387117,4960699
124152882,5064852
5303152,5076202
63749852,5241687
