"";"artist_id";"name";"gender"
"2593";273378;"Johny & The Hurricanes";"male"
"2594";3132711;"Back Beach All Stars";"uncertain"
"2595";173781817;"haly huff";"uncertain"
"2596";4997180;"Charles Murdoch";"male"
"2597";4575042;"Chris Robertson";"male"
"2598";105387;"Legend";"uncertain"
"2599";124199992;"Royalty Rell";"uncertain"
"2600";180785207;"YG MentalMusic";"uncertain"
"2601";3688451;"Claude Challe Presents Out Of Phase";"male"
"2602";4409993;"DJ Kedjevara";"uncertain"
"2603";94091502;"Juliano Sosa";"male"
"2604";317560;"The Tropical Coconuts";"uncertain"
"2605";7103;"Death Angel";"male"
"2606";14087455;"Lesi Ortestral";"uncertain"
"2607";7023907;"Meat Wave";"male"
"2608";172160337;"XXAttention";"uncertain"
"2609";14203375;"Killato";"uncertain"
"2610";354297;"Eduardo Neves";"male"
"2611";5946584;"Cyann";"female"
"2612";477828;"Dixebra";"uncertain"
"2613";14505511;"Sonideros de MEX USA";"uncertain"
"2614";8252702;"Tauese Tofa";"male"
"2615";6064876;"Chris Frank";"male"
"2616";10277672;"Fabinho & Rodolfo";"male"
"2617";1277;"Relient K";"male"
"2618";96618622;"Sheetal Mohanty";"female"
"2619";131736182;"李健婷";"female"
"2620";280442;"Country Love";"uncertain"
"2621";12575620;"ESSENI";"uncertain"
"2622";1215417;"Cheb Boua";"male"
"2623";169035287;"Muse Roach";"uncertain"
"2624";156932;"Ray Ellington";"male"
"2625";67417962;"American Terror";"uncertain"
"2626";143151;"Yann Novak";"male"
"2627";104165452;"War My Angel";"uncertain"
"2628";1837031;"C4 Party";"uncertain"
"2629";57919052;"Williams Traffic & The Fugitive";"male"
"2630";127621502;"Maldito Flow";"male"
"2631";64956212;"Rave[n]";"uncertain"
"2632";7739786;"Spiritual Enlightenment Unit";"uncertain"
"2633";4438882;"Pop / instrumental";"uncertain"
"2634";7380438;"Veer Glider";"uncertain"
"2635";455779;"Family Fodder";"male"
"2636";62709902;"Jean-Paul Reveur";"male"
"2637";58607822;"Chorus - Dumbo";"uncertain"
"2638";4613855;"Party Favor";"male"
"2639";8540678;"Mando";"uncertain"
"2640";4413980;"Clairelise";"female"
"2641";2761421;"Soulful Session";"uncertain"
"2642";14395;"Les Goldies";"uncertain"
"2643";10243196;"Ash Ra Tempel";"male"
"2644";1028989;"Ska'Napé";"uncertain"
"2645";874929;"Loadstar";"male"
"2646";13990709;"""""""""The Phantom Of The Opera"""""""" Original London Cast";"mixed"
"2647";65349;"Roberta Miranda";"female"
"2648";169839237;"Foloi Iulia";"female"
"2649";171630447;"Unsilence Room";"uncertain"
"2650";59413312;"Gregor Hägele";"male"
"2651";332321;"Petit Nuage";"uncertain"
"2652";417746;"Yawning Man";"male"
"2653";810272;"Franck Lucas";"male"
"2654";4055483;"Raffi feat. Ken Whiteley";"male"
"2655";84315222;"Pawel Morytko";"male"
"2656";7484918;"Italian Piano Bar Music Ensemble";"uncertain"
"2657";11515691;"F.Sullivan,J.Peterik";"male"
"2658";122958;"Oscar Agudelo";"male"
"2659";5379949;"Lévis Bouliane";"male"
"2660";13484941;"Red Ribbon";"uncertain"
"2661";1119366;"Vito V";"male"
"2662";11514355;"Arandu Arakuaa";"uncertain"
"2663";13820101;"Irish Celtic Spirit of Relaxation Academy";"uncertain"
"2664";251969;"Lis";"uncertain"
"2665";1551750;"Dj Track";"uncertain"
"2666";2258;"Uniting Nations";"male"
"2667";4400969;"Dusk and Darkness";"uncertain"
"2668";49848682;"The Catacombs";"uncertain"
"2669";1535034;"Woman's Hour";"female"
"2670";511153;"S.I.C.";"uncertain"
"2671";157683052;"Julien";"male"
"2672";152488;"Elimane";"male"
"2673";9562106;"Diaz & Taspin";"uncertain"
"2674";1697965;"Jaunty Mregis";"uncertain"
"2675";987467;"Superstrobe";"uncertain"
"2676";7251828;"Шабля";"uncertain"
"2677";155861992;"Støll";"uncertain"
"2678";157895882;"Adam Pits, Space Cadets, Lisene";"uncertain"
"2679";70212322;"Obizz";"uncertain"
"2680";1129421;"LEF";"uncertain"
"2681";80363522;"Cemented Minds";"uncertain"
"2682";8801368;"Re-Tape";"uncertain"
"2683";346191;"Who's That Girl!";"uncertain"
"2684";158932302;"Sandje";"uncertain"
"2685";153597;"Brigand";"uncertain"
"2686";194403237;"DELA";"uncertain"
"2687";305908;"Daniel Wayenberg";"male"
"2688";148140162;"Owen Wallace";"male"
"2689";3843701;"Markus Krebs";"male"
"2690";8833388;"Dralik";"uncertain"
"2691";75963812;"Coffee House Chill Out Vibes";"uncertain"
"2692";108033202;"Numah";"uncertain"
"2693";81165882;"Tha Dogg Pound, Crookes I";"male"
"2694";70980862;"Mascara";"uncertain"
"2695";4164849;"Ivica Sikiric Ico";"male"
"2696";368812;"Anthony Yarranton";"male"
"2697";138457772;"Karim Elbouihi";"male"
"2698";180609257;"Nancy Arvison";"female"
"2699";74542;"The Delano Orchestra";"uncertain"
"2700";54315102;"Solera Quartet";"uncertain"
"2701";4741146;"Natalia Pevcova";"female"
"2702";158407;"Joel Grey";"male"
"2703";86086102;"Petitcopek";"uncertain"
"2704";15103949;"Teddy Hits";"uncertain"
"2705";244210;"Hey";"female"
"2706";148806;"Davina";"female"
"2707";90907;"Marché Noir";"uncertain"
"2708";5552979;"Amilio Delgado";"male"
"2709";123547;"Ramito";"male"
"2710";1662063;"G-Town Madness";"uncertain"
"2711";1260856;"Weather Pending";"uncertain"
"2712";6823707;"Raúl Chiocchio";"male"
"2713";4877533;"Adri Blok";"uncertain"
"2714";157444892;"Kaizen";"uncertain"
"2715";190785;"The Inkspots";"male"
"2716";98625;"Nelson Duvidovich";"male"
"2717";69634802;"Luvago";"uncertain"
"2718";409263;"Elena Bashkirova";"female"
"2719";1408268;"Francis Orval";"male"
"2720";489305;"Bailer";"uncertain"
"2721";5480944;"Clyde Trevor";"male"
"2722";176663;"Jorge HM";"male"
"2723";294867;"DJ Frank";"male"
"2724";4694068;"Berliner Philhamoniker";"male"
"2725";97670912;"Amazônia Samba";"uncertain"
"2726";80896632;"Gian Luca Buscaglia";"male"
"2727";3968141;"Figgy";"uncertain"
"2728";1234;"Explosions in the Sky";"male"
"2729";5905525;"Florian Beckerhoff";"male"
"2730";1481576;"Rob Thaller";"male"
"2731";127689;"Nelson Rangell";"male"
"2732";6393188;"Mason Jar Music";"uncertain"
"2733";10430594;"Taylor Girlz";"female"
"2734";662021;"Yolanda Del Mundo";"female"
"2735";5694;"Vince Watson";"male"
"2736";58174512;"Two Hidden Labs";"uncertain"
"2737";55459662;"Dewaere";"uncertain"
"2738";6482407;"Sebastiao";"male"
"2739";60883;"Brian McBride";"male"
"2740";93036;"Menage A 3 (lyon's)";"uncertain"
"2741";81246;"Elvis Costello & The Imposters";"male"
"2742";52689652;"Assigned Fate";"uncertain"
"2743";9660822;"Jean-Jacques Commien";"male"
"2744";135770582;"Mental Wealth";"uncertain"
"2745";101405802;"Lumirä";"uncertain"
"2746";52825062;"司徒兰芳";"female"
"2747";50678592;"Cho Young Wuk & Soundtracking";"male"
"2748";304671;"Hakim Abdullayev";"male"
"2749";492378;"Skober";"uncertain"
"2750";5204812;"Клара Румянова";"female"
"2751";474287;"L.M.N.O. & Mad Child";"male"
"2752";4843438;"Gambles";"uncertain"
"2753";66888102;"Hayato Sumino";"male"
"2754";4654963;"Perfect Two";"uncertain"
"2755";181226737;"Thekensportlerz";"uncertain"
"2756";87950852;"Dj Alan Hduc";"male"
"2757";52557622;"Spoonbeats";"uncertain"
"2758";1358447;"Moba";"uncertain"
"2759";496289;"The Putbacks";"uncertain"
"2760";71565;"Pat Monahan";"male"
"2761";12782067;"Lil Revive & Lil Tra$h";"male"
"2762";5602908;"Yann Guirec-Le Bars";"male"
"2763";13358501;"Magma Dub";"uncertain"
"2764";73646522;"U_C";"uncertain"
"2765";142023;"Otisto 23";"uncertain"
"2766";113088542;"Harley Reid as Chef";"uncertain"
"2767";145101;"Daniel Ray";"male"
"2768";3704;"Tribal Tech";"male"
"2769";131453;"Achevere de Cuba";"uncertain"
"2770";241162;"Petter Carlsen";"male"
"2771";7696742;"Arv & Miljö";"uncertain"
"2772";5411145;"Mauro Usai";"male"
"2773";14759923;"Kutski & Kit Hype";"male"
"2774";180230467;"8D slowed + reverb tiktok audios";"uncertain"
"2775";509237;"Shopping";"female"
"2776";5834;"Lonestar";"male"
"2777";154716181;"swonsie";"uncertain"
"2778";364134;"Eli Paperboy Reed";"male"
"2779";158908202;"巩桐佳";"female"
"2780";332287;"Chris Eckman";"male"
"2781";5152260;"Oscar Scheller";"male"
"2782";1408501;"Niklas Gustavsson";"male"
"2783";9140400;"Leeway Vincent Payen";"male"
"2784";97383972;"$IFE";"uncertain"
"2785";956738;"Viktorious";"uncertain"
"2786";68524542;"Articulate Design ASMR";"uncertain"
"2787";14238083;"E L U C I D";"male"
"2788";14475847;"DEXCORE";"uncertain"
"2789";12210838;"Elektroduendes";"uncertain"
"2790";5135449;"Nitsch";"uncertain"
"2791";14371439;"King Bouji";"male"
"2792";167573387;"Strife";"uncertain"
"2793";3696911;"Sergei Rachmaninoff, Eugene Ormandy, Leopold Stokowski, Philadelphia Orchestra";"male"
"2794";5132186;"Grzegorz Hyzy";"male"
"2795";51767152;"Miki Núñez";"male"
"2796";113310902;"Solfeggio Sound Bath";"uncertain"
"2797";1330384;"The Georgia Mass Choir";"uncertain"
"2798";10263692;"Cowens Brothers";"male"
"2799";1882;"Del Shannon";"male"
"2800";11713869;"Chris Rivedal";"uncertain"
"2801";57062472;"Armée française";"uncertain"
"2802";66773222;"Scott Rill";"male"
"2803";68330;"Martin Eyerer";"male"
"2804";7780086;"Tutilo Odermatt";"male"
"2805";4625419;"Jean Patrice Brosse";"male"
"2806";8446430;"Nard & B";"male"
"2807";7405248;"Douglas Fonseca";"male"
"2808";14648799;"Les NE";"uncertain"
"2809";319836;"Centhron";"male"
"2810";95159872;"Glisz";"uncertain"
"2811";120371232;"Lawd";"uncertain"
"2812";1333953;"Lia Sophia";"female"
"2813";4208493;"Jonas Rodrigues";"male"
"2814";5100150;"Bonche";"uncertain"
"2815";215486;"William Ellwood";"male"
"2816";85748;"Michigan";"uncertain"
"2817";12901535;"Imperatorz";"uncertain"
"2818";5929809;"Jodie Abacus";"male"
"2819";161952082;"Robbie Suarez";"male"
"2820";187383;"Truder Guys";"uncertain"
"2821";1121622;"Mario Strack";"male"
"2822";84023;"John Ozila";"male"
"2823";148173922;"RW Temps pour se détendre et dormir";"uncertain"
"2824";122438;"The Sultans Of Swing";"uncertain"
"2825";7872818;"Julien Roussel";"male"
"2826";73859942;"Alex Astaire";"male"
"2827";54444;"Lsx";"uncertain"
"2828";168743;"P. Lion";"male"
"2829";937;"Shana Vanguarde";"female"
"2830";224297455;"";"uncertain"
"2831";4381544;"Zulu Lightening";"uncertain"
"2832";186287507;"Dextin Delconte";"male"
"2833";4657129;"Shefali Alvares";"female"
"2834";104998822;"Chiquinho Oceano";"male"
"2835";412166;"Troy Banarzi";"male"
"2836";7906828;"Adolfhlow";"uncertain"
"2837";169467397;"SarPhi";"uncertain"
"2838";6816191;"Floris Boere";"male"
"2839";11926495;"Sara Roy";"female"
"2840";12488778;"Yanissa";"female"
"2841";58533382;"Major Son";"uncertain"
"2842";76533;"King Django";"male"
"2843";321475;"Angelus Apatrida";"male"
"2844";4070116;"Xavier Cugat y su Orquesta";"male"
"2845";126203072;"Blase(블라세)";"uncertain"
"2846";4611887;"Maria La Barrio";"female"
"2847";3436081;"Armando Gama";"male"
"2848";185160697;"Hilario Casseday";"male"
"2849";92647522;"444sins";"uncertain"
"2850";4535483;"Emilie Normann";"female"
"2851";14303529;"Tidur Santai Meditasi";"uncertain"
"2852";79950552;"Elvis";"male"
"2853";5431016;"Didou";"uncertain"
"2854";6434954;"鐘坤榮";"male"
"2855";155808162;"Motorbass";"male"
"2856";5585872;"Éilís Kennedy";"female"
"2857";71358752;"Les amis de Ray Lambert";"male"
"2858";154306202;"罗依瑶";"female"
"2859";15192163;"R.I.P.TIDE";"uncertain"
"2860";11719;"Roachford";"male"
"2861";67535132;"JENNY VOSS";"female"
"2862";2950;"Minor Threat";"male"
"2863";6419478;"Jessica Persée";"female"
"2864";8110801;"Yves Testu";"male"
"2865";12236834;"Le Charlatan";"uncertain"
"2866";115850;"Michael Chacon";"male"
"2867";242579;"Banyan";"male"
"2868";1225328;"Bing Crosby, Victor Young";"male"
"2869";904169;"Stormy Mondays";"uncertain"
"2870";10075074;"Onlife";"uncertain"
"2871";12484;"Eliete Negreiros";"female"
"2872";84770482;"Imengo Manassé";"male"
"2873";155066502;"Friends Of Hell";"uncertain"
"2874";364772;"Jazzberri Feat Dj DBC";"uncertain"
"2875";12770669;"Slim Carter";"male"
"2876";14904621;"Darkrose";"uncertain"
"2877";53804642;"Ihlo";"uncertain"
"2878";173177597;"BO2xSA";"uncertain"
"2879";67083632;"Anne Rakotofiringa";"female"
"2880";12670091;"PYNNO";"male"
"2881";71506822;"Menino do Luxo";"male"
"2882";169587977;"Karolina Errera";"female"
"2883";1710880;"Montano";"uncertain"
"2884";51341552;"Thiago Castelli";"male"
"2885";998003;"Lincoln Symphony Orchestra";"uncertain"
"2886";251353;"Winston Groovy";"male"
"2887";1446471;"Nick Hill";"male"
"2888";4193;"Rising Sons";"male"
"2889";1104649;"Claudine Muno and the Luna Boots";"female"
"2890";187124027;"Ami";"uncertain"
"2891";4951604;"Antonella Mutti";"female"
"2892";67469852;"HOSPICEMANE";"male"
"2893";109401202;"Charles August";"male"
"2894";118636772;"RMK #31#";"uncertain"
"2895";9711618;"El Nikko DJ";"male"
"2896";87681222;"Kane Scott";"male"
"2897";282295;"Motto";"uncertain"
"2898";58920532;"MC Kaverinha";"uncertain"
"2899";61571502;"Looking for Medusa";"uncertain"
"2900";14532001;"Consort Brouillamini";"uncertain"
"2901";7604062;"Vendredi sur Mer";"female"
"2902";247956;"The Bpa";"male"
"2903";59865392;"John Loveless";"male"
"2904";188896327;"Joaler Pore FHuer";"uncertain"
"2905";7720618;"John Karayiannis";"male"
"2906";157227022;"Capivara Beatz";"uncertain"
"2907";5868472;"Hoya";"male"
"2908";4697739;"Shafer";"uncertain"
"2909";5330413;"Love Apple";"uncertain"
"2910";486430;"Chen";"male"
"2911";4954479;"Bom Dia";"uncertain"
"2912";5234272;"Dan Truhitte";"male"
"2913";137295692;"Loevan";"uncertain"
"2914";4040887;"Petits Boss";"uncertain"
"2915";10691527;"Marcos & Bueno";"uncertain"
"2916";144697762;"Steffi Landerer";"female"
"2917";6996671;"LCone";"uncertain"
"2918";75933962;"DeeJay TMX";"uncertain"
"2919";5358055;"Razmik Amyan";"male"
"2920";724549;"Trilogia";"uncertain"
"2921";166713;"Fred Falke";"male"
"2922";4881081;"Pieter Schoeman";"male"
"2923";155856;"H.D.Q.";"uncertain"
"2924";69991082;"JDM Music";"uncertain"
"2925";12637813;"Pablo Vamer";"male"
"2926";121821;"Glen";"male"
"2927";5472338;"";"uncertain"
"2928";7992;"Los Piratas";"male"
"2929";464495;"Mumbo Jumbo";"uncertain"
"2930";4767808;"Shanga";"uncertain"
"2931";12929401;"Dimitris “Bagiaderas” Gogos";"male"
"2932";97079512;"HAMZO 500";"male"
"2933";61582632;"Instrumental Oud";"uncertain"
"2934";54107842;"2morro";"uncertain"
"2935";240382;"Sofia Vebo";"female"
"2936";6905191;"Sudar Percussion";"uncertain"
"2937";13709773;"Fungz";"uncertain"
"2938";4011021;"La Chorale des petits écoliers";"uncertain"
"2939";5102704;"Django Reinhardt Orchestra";"male"
"2940";12247552;"Nothing From No One";"uncertain"
"2941";451477;"Jean Claude Borelly";"male"
"2942";202450;"Orquesta tipica Francisco Canaro (Singer:Ernesto Fama)";"male"
"2943";5610520;"Hollywood Sound Stars";"uncertain"
"2944";1271919;"Dance Hall Party";"uncertain"
"2945";73661;"Juilliard String Quartet";"uncertain"
"2946";200282297;"R. Vijay Prakash";"male"
"2947";161369;"Winds Of Plague";"male"
"2948";180742847;"Liana Gamell";"female"
"2949";69608182;"Brendan Eder Ensemble";"male"
"2950";4891716;"Catwalk Music Starz";"uncertain"
"2951";101686;"Buddha Lounge";"uncertain"
"2952";1406774;"Dominicano Puro";"uncertain"
"2953";305055;"Solange La Frange";"female"
"2954";9049542;"Dias Pora";"uncertain"
"2955";131313312;"Yasser Yasmeriz";"male"
"2956";5024234;"Willy Nelson";"male"
"2957";154058882;"Molly Pepper";"female"
"2958";369105;"Zico";"male"
"2959";4667382;"Alfie Silas";"female"
"2960";5232834;"Mario Bianco";"male"
"2961";13254;"Airbiscuit";"uncertain"
"2962";1057901;"Despicable Me";"uncertain"
"2963";5916475;"Nicolas Kluzek";"male"
"2964";4867633;"Stumfol";"uncertain"
"2965";243237;"David Koven";"male"
"2966";102544;"Katinguele";"uncertain"
"2967";4889436;"Antechaos";"uncertain"
"2968";183034;"Archie Fisher";"male"
"2969";166446497;"Yann Astra";"male"
"2970";13460039;"Armin Jordan, Anne Queffélec & Orchestre National de l'Opéra de Monte-Carlo";"mixed"
"2971";86576612;"Louis Sergeroux";"male"
"2972";7199762;"Living Stream Ministry";"uncertain"
"2973";81460842;"Roberto Simeoni";"male"
"2974";14541133;"27CLUB";"uncertain"
"2975";12381518;"DJ GAME OVER";"uncertain"
"2976";82782252;"Diminuendo";"uncertain"
"2977";12525106;"Callejo";"uncertain"
"2978";5307780;"Tia P.";"female"
"2979";8673552;"Zamal";"uncertain"
"2980";4546745;"Vladimir Chernov";"male"
"2981";158918872;"Shelley Harrington";"female"
"2982";995064;"Boombaya";"uncertain"
"2983";65059902;"Zeki Bilgi";"male"
"2984";4243739;"Maher Al Muaiqli";"male"
"2985";202114;"John Greaves";"male"
"2986";1118785;"Miniature";"uncertain"
"2987";69099992;"C1COZ";"uncertain"
"2988";54785142;"Paige Reid";"female"
"2989";301114;"Louka";"male"
"2990";4433128;"Phil Mossman";"male"
"2991";91428442;"Alex Blue";"uncertain"
"2992";71719;"Goat";"uncertain"
"2993";291119;"MrShada";"uncertain"
"2994";125759162;"Musica Reiki Playlist";"uncertain"
"2995";7619102;"Hasan Ozsut";"male"
"2996";122181752;"Beatriz Music";"female"
"2997";4703843;"Kai Engel";"male"
"2998";11150594;"Thievery Corporation,Shawn Lee Ping Pong Orchestra";"male"
"2999";12722503;"Mohamed Lamouri & groupe Mostla";"male"
"3000";4222226;"Dictated";"uncertain"
"3001";60715;"Unrest";"male"
"3002";88461382;"Mooch";"uncertain"
"3003";1071705;"Charles Johnson";"male"
"3004";16408;"Maga Bo";"male"
"3005";11145;"Seven Dub";"uncertain"
"3006";138829482;"Mg De Ce";"uncertain"
"3007";183904527;"Tim Otey";"male"
"3008";1678271;"DJ Davis & The Brassy Knoll";"uncertain"
"3009";7411566;"Underground Vandalz";"uncertain"
"3010";1389327;"Juan Peña """"El Lebrijano""""";"male"
"3011";151656872;"倪艾";"female"
"3012";1506299;"The Royal Rounders";"uncertain"
"3013";5935783;"Duzoe";"uncertain"
"3014";7729366;"Philippe Reverchon";"male"
"3015";4724470;"Masamichi Sugi";"male"
"3016";5410656;"Khwezi";"male"
"3017";61843;"Da Mob";"uncertain"
"3018";11522;"Gordon Edge";"male"
"3019";115986962;"Karmasub";"uncertain"
"3020";4242609;"MoBlack";"male"
"3021";7558898;"Tutti Frutti Allstars";"uncertain"
"3022";64518652;"Leo Dessi";"male"
"3023";1450126;"Zelda";"female"
"3024";4266210;"King Street";"uncertain"
"3025";57094652;"Gelnn Maltman";"male"
"3026";298408;"Carlton Livingston & Lone Ranger";"male"
"3027";7974934;"D.J. Xquisite";"uncertain"
"3028";4545539;"Yes Ma'am";"uncertain"
"3029";145913;"Danny Vera";"male"
"3030";166268317;"DD Osama";"male"
"3031";169793567;"Necromorphic Despair";"uncertain"
"3032";152095062;"冉宇桓";"male"
"3033";141455752;"SAFWES GODS";"uncertain"
"3034";998295;"Sex Beat";"uncertain"
"3035";178526197;"broke.";"uncertain"
"3036";99777792;"Slowed Songs";"uncertain"
"3037";507195;"Ragna Schirmer";"female"
"3038";126852922;"Kearsten Scott";"female"
"3039";61235;"Cutty Ranks";"male"
"3040";246441;"The Red Lips";"uncertain"
"3041";123156362;"Anna Sophia Henry";"female"
"3042";91195;"Floyd Dixon";"male"
"3043";49987272;"Emma & Leon";"mixed"
"3044";4144992;"Bobby Sea";"male"
"3045";5008074;"Mehdi Haddab";"male"
"3046";345643;"Das Große Salon-Orchester Wien";"uncertain"
"3047";93060742;"Don & Giovannis";"male"
"3048";14008471;"Lil Story";"male"
"3049";3723;"Sunbeam";"uncertain"
"3050";127922872;"Fartha Avi";"uncertain"
"3051";1683945;"Nick Urb";"male"
"3052";158975242;"Soul House Studios";"uncertain"
"3053";82971912;"Jazz Classique à la Mode";"uncertain"
"3054";259324;"Augury";"uncertain"
"3055";209557;"Mount Rushmore";"uncertain"
"3056";129007632;"El Yala";"male"
"3057";4741448;"Tom Cleber";"male"
"3058";103338622;"Exordum";"uncertain"
"3059";10714057;"Tobi Lou";"male"
"3060";4529406;"Opera Diabolicus";"uncertain"
"3061";1153626;"Profound";"uncertain"
"3062";1180759;"Triba";"uncertain"
"3063";5607004;"The Defaulters";"uncertain"
"3064";4065898;"Akira Sakata";"male"
"3065";2717241;"Maurice Le Roux";"male"
"3066";111781962;"MindGate";"uncertain"
"3067";13613551;"How Great Were the Robins";"uncertain"
"3068";11537939;"Oba Reengy";"uncertain"
"3069";11931877;"BLVMENKIND";"uncertain"
"3070";179272277;"Magic OTM";"uncertain"
"3071";5760865;"The Cactus Blossoms";"male"
"3072";9824182;"Valentines Lounge";"uncertain"
"3073";4049946;"JJ Lawhorn";"male"
"3074";75663922;"Nick Wagen";"male"
"3075";4602604;"Elzbieta Szmytka";"female"
"3076";191736547;"Nomis";"uncertain"
"3077";144271772;"Zirio";"uncertain"
"3078";93987;"International Band";"uncertain"
"3079";5458800;"Griffith Malo";"male"
"3080";150609;"Rivera Rotation";"uncertain"
"3081";4720401;"James Baillieu";"male"
"3082";4079897;"Ernst Häfliger";"male"
"3083";10903114;"Yenne Lee";"female"
"3084";60152922;"Veebu";"uncertain"
"3085";13823839;"DiESi";"uncertain"
"3086";5542954;"Liam Bradbury";"male"
"3087";126866862;"Chill Fruits Music";"uncertain"
"3088";172406;"Goncalo M";"male"
"3089";6579685;"Jef Jon Sin";"male"
"3090";13056885;"Broken Baby";"uncertain"
"3091";289849;"Denise Belfon";"female"
"3092";5496233;"Blues Band";"uncertain"
"3093";117165192;"Oz";"uncertain"
"3094";1341475;"Eidé Norena";"female"
"3095";1370181;"Dejan Petrovic Big Band";"male"
"3096";134545702;"SDMNR";"uncertain"
"3097";14475975;"Max Boyle";"male"
"3098";4907015;"Avi Nakash";"male"
"3099";665968;"Sheldon Blackman";"male"
"3100";995633;"Jellybass";"uncertain"
"3101";801400;"Orquesta Tipica De La Ciudad De Mexico";"uncertain"
"3102";425778;"Tom Kennedy";"male"
"3103";124324;"Mariachi Guadalajara";"uncertain"
"3104";1312283;"Michel Becquet Et L'ensemble Octobone";"male"
"3105";5135899;"Ovan";"uncertain"
"3106";1489664;"Jacques Mars/Choeurs René Duclos/Orchestre de l'Opéra National de Paris/Georges Prêtre";"male"
"3107";1397519;"Mina Kostic";"uncertain"
"3108";12280248;"The Loire Valley Calypsos";"uncertain"
"3109";85885192;"Spiritual Response";"uncertain"
"3110";98350952;"Helvig";"uncertain"
"3111";15101339;"Fractite";"uncertain"
"3112";124531182;"Marlito";"uncertain"
"3113";82535722;"Nabakin";"uncertain"
"3114";4399343;"Jansport J";"male"
"3115";1449193;"Mykel Mars";"male"
"3116";10945420;"Cool Keedz";"uncertain"
"3117";152218012;"萨童";"uncertain"
"3118";154209652;"Beverly Fellows";"female"
"3119";3218961;"Dj Tacata";"uncertain"
"3120";3841811;"Klassisk Musik Orkester";"uncertain"
"3121";106877412;"The Unrighteous Brothers";"uncertain"
"3122";1724521;"Eri Yamamoto";"female"
"3123";7669482;"Eric Daro";"male"
"3124";1332187;"Devotos";"uncertain"
"3125";13968033;"25G & Seth Geko";"male"
"3126";141431762;"Life Of A Hero";"uncertain"
"3127";62975632;"TCHAKØ";"uncertain"
"3128";4433734;"Parker Ighile";"male"
"3129";506549;"Jan Luley";"male"
"3130";7603128;"Barbara Opsomer";"female"
"3131";197758737;"Dagon";"uncertain"
"3132";8131575;"Patrick Patrikios";"male"
"3133";6548691;"Ellen Andrea Wang";"female"
"3134";6232618;"O. Veyrune";"uncertain"
"3135";146359722;"Wolf MIA";"uncertain"
"3136";1312254;"Juan d'Arienzo & His Orchestra";"male"
"3137";11122354;"Mc 2G";"uncertain"
"3138";74831;"Grégoire";"male"
"3139";336668;"Re-con";"uncertain"
"3140";1063701;"yayoi";"female"
"3141";11528;"Central Living";"uncertain"
"3142";363393;"Melanie G";"female"
"3143";14777629;"Lil cartier";"male"
"3144";10502;"lynch.";"male"
"3145";10474855;"Elliot Burg";"male"
"3146";1210690;"Revanche";"uncertain"
"3147";51408962;"Mon Rovîa";"uncertain"
"3148";158295772;"Paraador";"uncertain"
"3149";7092751;"Entspannungsmusik Academy";"uncertain"
"3150";122218342;"M4Y";"uncertain"
"3151";341984;"Richard Ankri";"male"
"3152";14815419;"Zak Manley";"male"
"3153";1385393;"Eleanor Friedberger";"female"
"3154";160285412;"Dj Serotin";"uncertain"
"3155";4677;"Blues Trottoir";"uncertain"
"3156";5646702;"Orlando Leflemming";"male"
"3157";1388984;"Usnija Redzepova";"female"
"3158";11406778;"Tarik Tito";"male"
"3159";54438862;"Deniz Kabu & Wolfson";"uncertain"
"3160";525641;"Prizes";"uncertain"
"3161";15078931;"Header";"uncertain"
"3162";11436168;"VetLOVE";"uncertain"
"3163";13426509;"ＴＲＡ＄Ｈ";"uncertain"
"3164";170109937;"Mysticwood";"uncertain"
"3165";2424;"Level 42";"male"
"3166";3005051;"CBC Vancouver Orchestra";"uncertain"
"3167";7236924;"New Apostolic Church Children's Choir";"uncertain"
"3168";78203202;"Coach Party";"female"
"3169";1593815;"Toby Toon";"male"
"3170";6273;"Copeland";"male"
"3171";4095161;"D-Block & S-te-Fan featuring Wildstylez";"male"
"3172";1146316;"Jamestown";"uncertain"
"3173";327841;"Exhaust";"uncertain"
"3174";7410340;"His Big Orchestra";"uncertain"
"3175";102990172;"Pale Blue Eyes";"uncertain"
"3176";72738492;"Özge Şafak";"female"
"3177";4131357;"Texas Sidestep";"uncertain"
"3178";223612965;"Lapso Laps";"uncertain"
"3179";86411152;"""""Weird Al"""" Yankovitch";"male"
"3180";10433424;"Vicky Banjo";"female"
"3181";13911749;"Shyneez";"uncertain"
"3182";7610966;"Mop Top";"uncertain"
"3183";292216;"Sylvester And The Hot Band";"male"
"3184";148593622;"Mkz03";"uncertain"
"3185";76978;"Larry Groupé";"male"
"3186";1951;"Scarface";"male"
"3187";60662242;"COCCOLITE";"uncertain"
"3188";4127110;"The Russian Philharmonia";"uncertain"
"3189";12902281;"Mini Skirt";"uncertain"
"3190";368872;"Jabu Hlongwane";"male"
"3191";11305;"Eddie Gale";"male"
"3192";10322754;"Art&Joy";"uncertain"
"3193";5577345;"Sarah Quintana";"female"
"3194";6274326;"S Te Fan";"male"
"3195";9239610;"Yves Montantd";"male"
"3196";1399468;"Andrew-Lawrence King";"male"
"3197";49988642;"Ty Music Project";"uncertain"
"3198";14969143;"The Postmodernism Forms";"uncertain"
"3199";11090210;"DJ Rolxx";"uncertain"
"3200";258316;"Shape Of Broad Minds";"male"
"3201";12788351;"Zehava";"female"
"3202";5450475;"Farid El Attrache";"male"
"3203";169219217;"MDB";"uncertain"
"3204";154573231;"扬惜蕊";"female"
"3205";59597662;"Cayle";"uncertain"
"3206";100207;"Doctor & The Medics";"male"
